uniprot_id,pathway_id,pathway_name,evidence
P38936,R-HSA-69563,p53-Dependent G1 DNA Damage Response,TAS
P38936,R-HSA-69656,Cyclin A:Cdk2-associated events at S phase entry,TAS
P38936,R-HSA-69895,Transcriptional  activation of  cell cycle inhibitor p21 ,TAS
P38936,R-HSA-8852276,The role of GTSE1 in G2/M progression after G2 checkpoint,TAS
P38936,R-HSA-8866911,TFAP2 (AP-2) family regulates transcription of cell cycle factors,TAS
P38936,R-HSA-8878166,Transcriptional regulation by RUNX2,TAS
P38936,R-HSA-8941855,RUNX3 regulates CDKN1A transcription,TAS
P38936,R-HSA-8951664,Neddylation,TAS
P38936,R-HSA-9616222,Transcriptional regulation of granulopoiesis,TAS
P38936,R-HSA-9617828,FOXO-mediated transcription of cell cycle genes,TAS
P38936,R-HSA-9661069,"Defective binding of RB1 mutants to E2F1,(E2F2, E2F3)",TAS
P38936,R-HSA-9702518,STAT5 activation downstream of FLT3 ITD mutants,TAS
P38936,R-HSA-9703465,Signaling by FLT3 fusion proteins,TAS
P38936,R-HSA-9725370,Signaling by ALK fusions and activated point mutants,TAS
P38936,R-HSA-9755511,KEAP1-NFE2L2 pathway,TAS
P38936,R-HSA-9825892,Regulation of MITF-M-dependent genes involved in cell cycle and proliferation,TAS
P39019,R-HSA-156827,L13a-mediated translational silencing of Ceruloplasmin expression,TAS
P39019,R-HSA-156902,Peptide chain elongation,IEA
P39019,R-HSA-1799339,SRP-dependent cotranslational protein targeting to membrane,IEA
P39019,R-HSA-1799339,SRP-dependent cotranslational protein targeting to membrane,TAS
P39019,R-HSA-192823,Viral mRNA Translation,TAS
P39019,R-HSA-2408557,Selenocysteine synthesis,IEA
P39019,R-HSA-6791226,Major pathway of rRNA processing in the nucleolus and cytosol,TAS
P39019,R-HSA-72649,Translation initiation complex formation,TAS
P39019,R-HSA-72689,Formation of a pool of free 40S subunits,TAS
P39019,R-HSA-72695,"Formation of the ternary complex, and subsequently, the 43S complex",TAS
P39019,R-HSA-72702,Ribosomal scanning and start codon recognition,TAS
P39019,R-HSA-72706,GTP hydrolysis and joining of the 60S ribosomal subunit,TAS
P39019,R-HSA-72764,Eukaryotic Translation Termination,IEA
P39019,R-HSA-9010553,Regulation of expression of SLITs and ROBOs,IEA
P39019,R-HSA-9633012,Response of EIF2AK4 (GCN2) to amino acid deficiency,IEA
P39019,R-HSA-9684482,IFIT antiviral response,TAS
P39019,R-HSA-9735869,SARS-CoV-1 modulates host translation machinery,TAS
P39019,R-HSA-9754678,SARS-CoV-2 modulates host translation machinery,TAS
P39019,R-HSA-975956,Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC),TAS
P39019,R-HSA-975957,Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC),TAS
P39019,R-HSA-9954714,PELO:HBS1L and ABCE1 dissociate a ribosome on a non-stop mRNA,TAS
P39019,R-HSA-9954716,ZNF598 and the Ribosome-associated Quality Trigger (RQT) complex dissociate a ribosome stalled on a no-go mRNA,TAS
P39023,R-HSA-156827,L13a-mediated translational silencing of Ceruloplasmin expression,TAS
P39023,R-HSA-156902,Peptide chain elongation,IEA
P39023,R-HSA-1799339,SRP-dependent cotranslational protein targeting to membrane,IEA
P39023,R-HSA-1799339,SRP-dependent cotranslational protein targeting to membrane,TAS
P39023,R-HSA-192823,Viral mRNA Translation,TAS
P39023,R-HSA-2408557,Selenocysteine synthesis,IEA
P39023,R-HSA-6791226,Major pathway of rRNA processing in the nucleolus and cytosol,TAS
P39023,R-HSA-72689,Formation of a pool of free 40S subunits,TAS
P39023,R-HSA-72706,GTP hydrolysis and joining of the 60S ribosomal subunit,TAS
P39023,R-HSA-72764,Eukaryotic Translation Termination,IEA
P39023,R-HSA-9010553,Regulation of expression of SLITs and ROBOs,IEA
P39023,R-HSA-9633012,Response of EIF2AK4 (GCN2) to amino acid deficiency,IEA
P39023,R-HSA-975956,Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC),TAS
P39023,R-HSA-975957,Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC),TAS
P39023,R-HSA-9954709,Ribosome Quality Control (RQC) complex extracts and degrades nascent peptide,IEA
P39023,R-HSA-9954709,Ribosome Quality Control (RQC) complex extracts and degrades nascent peptide,TAS
P39023,R-HSA-9954714,PELO:HBS1L and ABCE1 dissociate a ribosome on a non-stop mRNA,TAS
P39023,R-HSA-9954716,ZNF598 and the Ribosome-associated Quality Trigger (RQT) complex dissociate a ribosome stalled on a no-go mRNA,TAS
P39059,R-HSA-1442490,Collagen degradation,TAS
P39059,R-HSA-1650814,Collagen biosynthesis and modifying enzymes,TAS
P39059,R-HSA-2022090,Assembly of collagen fibrils and other multimeric structures,TAS
P39059,R-HSA-8948216,Collagen chain trimerization,TAS
P39060,R-HSA-1442490,Collagen degradation,TAS
P39060,R-HSA-1592389,Activation of Matrix Metalloproteinases,TAS
P39060,R-HSA-1650814,Collagen biosynthesis and modifying enzymes,TAS
P39060,R-HSA-2022090,Assembly of collagen fibrils and other multimeric structures,TAS
P39060,R-HSA-216083,Integrin cell surface interactions,TAS
P39060,R-HSA-3000157,Laminin interactions,TAS
P39060,R-HSA-8948216,Collagen chain trimerization,TAS
P39086,R-HSA-451307,Activation of Na-permeable kainate receptors,TAS
P39086,R-HSA-451308,Activation of Ca-permeable Kainate Receptor,TAS
P39172,R-HSA-9638482,Metal ion assimilation from the host,TAS
P39210,R-HSA-9033241,Peroxisomal protein import,IEA
P39210,R-HSA-9033241,Peroxisomal protein import,TAS
P39656,R-HSA-446203,Asparagine N-linked glycosylation,TAS
P39656,R-HSA-6798695,Neutrophil degranulation,TAS
P39656,R-HSA-879415,Advanced glycosylation endproduct receptor signaling,IEA
P39656,R-HSA-9694548,Maturation of spike protein,TAS
P39656,R-HSA-9768727,Regulation of CDH1 posttranslational processing and trafficking to plasma membrane,TAS
P39656,R-HSA-9918432,Maturation of DENV proteins,TAS
P39656,R-HSA-9931295,PD-L1(CD274) glycosylation and translocation to plasma membrane,TAS
P39687,R-HSA-450520,HuR (ELAVL1) binds and stabilizes mRNA,TAS
P39748,R-HSA-110362,POLB-Dependent Long Patch Base Excision Repair,TAS
P39748,R-HSA-162594,Early Phase of HIV Life Cycle,TAS
P39748,R-HSA-174437,Removal of the Flap Intermediate from the C-strand,TAS
P39748,R-HSA-5651801,PCNA-Dependent Long Patch Base Excision Repair,TAS
P39748,R-HSA-5685939,HDR through MMEJ (alt-NHEJ),TAS
P39748,R-HSA-69166,Removal of the Flap Intermediate,TAS
P39832,R-HSA-9638482,Metal ion assimilation from the host,TAS
P39877,R-HSA-1482788,Acyl chain remodelling of PC,TAS
P39877,R-HSA-1482801,Acyl chain remodelling of PS,TAS
P39877,R-HSA-1482839,Acyl chain remodelling of PE,TAS
P39877,R-HSA-1482922,Acyl chain remodelling of PI,TAS
P39877,R-HSA-1482925,Acyl chain remodelling of PG,TAS
P39877,R-HSA-1483166,Synthesis of PA,TAS
P39880,R-HSA-1839117,Signaling by cytosolic FGFR1 fusion mutants,TAS
P39880,R-HSA-5655302,Signaling by FGFR1 in disease,TAS
P39900,R-HSA-1442490,Collagen degradation,TAS
P39900,R-HSA-1474228,Degradation of the extracellular matrix,IEA
P39900,R-HSA-1474228,Degradation of the extracellular matrix,TAS
P39905,R-HSA-419037,NCAM1 interactions,IEA
P39905,R-HSA-5673001,RAF/MAP kinase cascade,TAS
P39905,R-HSA-8853659,RET signaling,TAS
P39905,R-HSA-9830674,Formation of the ureteric bud,IEA
P40123,R-HSA-428890,Role of ABL in ROBO-SLIT signaling,IEA
P40126,R-HSA-5662702,Melanin biosynthesis,TAS
P40126,R-HSA-9824585,Regulation of MITF-M-dependent genes involved in pigmentation,TAS
P40136,R-HSA-5210891,Uptake and function of anthrax toxins,TAS
P40145,R-HSA-163359,Glucagon signaling in metabolic regulation,TAS
P40145,R-HSA-163615,PKA activation,TAS
P40145,R-HSA-164378,PKA activation in glucagon signalling,TAS
P40145,R-HSA-170660,Adenylate cyclase activating pathway,TAS
P40145,R-HSA-170670,Adenylate cyclase inhibitory pathway,TAS
P40145,R-HSA-170670,Adenylate cyclase inhibitory pathway,IEA
P40145,R-HSA-381676,Glucagon-like Peptide-1 (GLP1) regulates insulin secretion,TAS
P40145,R-HSA-418555,G alpha (s) signalling events,IEA
P40145,R-HSA-418555,G alpha (s) signalling events,TAS
P40145,R-HSA-418594,G alpha (i) signalling events,IEA
P40145,R-HSA-418597,G alpha (z) signalling events,IEA
P40145,R-HSA-418597,G alpha (z) signalling events,TAS
P40145,R-HSA-432040,Vasopressin regulates renal water homeostasis via Aquaporins,TAS
P40145,R-HSA-442720,CREB1 phosphorylation through the activation of Adenylate Cyclase,IEA
P40145,R-HSA-5610787,Hedgehog 'off' state,TAS
P40145,R-HSA-9634597,GPER1 signaling,IEA
P40145,R-HSA-9634597,GPER1 signaling,TAS
P40145,R-HSA-9660821,ADORA2B mediated anti-inflammatory cytokines production,IEA
P40145,R-HSA-9660821,ADORA2B mediated anti-inflammatory cytokines production,TAS
P40145,R-HSA-9664323,FCGR3A-mediated IL10 synthesis,TAS
P40145,R-HSA-9856530,High laminar flow shear stress activates signaling by PIEZO1 and PECAM1:CDH5:KDR in endothelial cells,TAS
P40189-1,R-HSA-1059683,Interleukin-6 signaling,TAS
P40189-1,R-HSA-110056,MAPK3 (ERK1) activation,TAS
P40189-1,R-HSA-112411,MAPK1 (ERK2) activation,TAS
P40189-1,R-HSA-9958825,Activation of STAT3 by cadherin engagement,TAS
P40189-2,R-HSA-1059683,Interleukin-6 signaling,TAS
P40189-2,R-HSA-9958825,Activation of STAT3 by cadherin engagement,TAS
P40189,R-HSA-1059683,Interleukin-6 signaling,TAS
P40189,R-HSA-1059683,Interleukin-6 signaling,IEA
P40189,R-HSA-6788467,IL-6-type cytokine receptor ligand interactions,TAS
P40189,R-HSA-8984722,Interleukin-35 Signalling,TAS
P40189,R-HSA-9020956,Interleukin-27 signaling,TAS
P40189,R-HSA-9020956,Interleukin-27 signaling,IEA
P40189,R-HSA-9958825,Activation of STAT3 by cadherin engagement,TAS
P40189,R-HSA-9958825,Activation of STAT3 by cadherin engagement,IEA
P40197,R-HSA-430116,GP1b-IX-V activation signalling,TAS
P40197,R-HSA-75892,Platelet Adhesion to exposed collagen,TAS
P40197,R-HSA-76009,Platelet Aggregation (Plug Formation),TAS
P40197,R-HSA-9673221,Defective F9 activation,TAS
P40197,R-HSA-9769739,Regulation of clotting cascade,TAS
P40197,R-HSA-9769743,Amplification and propagation of coagulation cascade,TAS
P40197,R-HSA-9845620,Enhanced binding of GP1BA variant to VWF multimer:collagen ,TAS
P40197,R-HSA-9846298,Defective binding of VWF variant to GPIb:IX:V,TAS
P40197,R-HSA-9935598,"FXIIa, PKa-dependent activation of coagulation pathway",TAS
P40198,R-HSA-202733,Cell surface interactions at the vascular wall,TAS
P40198,R-HSA-6798695,Neutrophil degranulation,TAS
P40199,R-HSA-1566977,Fibronectin matrix formation,TAS
P40199,R-HSA-202733,Cell surface interactions at the vascular wall,TAS
P40199,R-HSA-6798695,Neutrophil degranulation,TAS
P40200,R-HSA-198933,Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell,TAS
P40222,R-HSA-449836,Other interleukin signaling,TAS
P40225,R-HSA-76009,Platelet Aggregation (Plug Formation),IEA
P40227,R-HSA-389957,Prefoldin mediated transfer of substrate  to CCT/TriC,IEA
P40227,R-HSA-389960,Formation of tubulin folding intermediates by CCT/TriC,IEA
P40227,R-HSA-390450,Folding of actin by CCT/TriC,IEA
P40227,R-HSA-390471,Association of TriC/CCT with target proteins during biosynthesis,IEA
P40227,R-HSA-390471,Association of TriC/CCT with target proteins during biosynthesis,TAS
P40227,R-HSA-6814122,Cooperation of PDCL (PhLP1) and TRiC/CCT in G-protein beta folding,TAS
P40227,R-HSA-9013418,RHOBTB2 GTPase cycle,TAS
P40238,R-HSA-76009,Platelet Aggregation (Plug Formation),IEA
P40259,R-HSA-5690714,CD22 mediated BCR regulation,TAS
P40259,R-HSA-9679191,Potential therapeutics for SARS,TAS
P40259,R-HSA-983695,Antigen activates B Cell Receptor (BCR) leading to generation of second messengers,TAS
P40259,R-HSA-983695,Antigen activates B Cell Receptor (BCR) leading to generation of second messengers,IEA
P40259,R-HSA-9938027,Affinity selection of immunoglobulins,IEA
P40261,R-HSA-156581,Methylation,TAS
P40261,R-HSA-196807,Nicotinate metabolism,TAS
P40261,R-HSA-2408508,"Metabolism of ingested SeMet, Sec, MeSec into H2Se",IEA
P40305,R-HSA-909733,Interferon alpha/beta signaling,TAS
P40305,R-HSA-9909505,Modulation of host responses by IFN-stimulated genes,TAS
P40306,R-HSA-1236974,ER-Phagosome pathway,TAS
P40306,R-HSA-1236978,Cross-presentation of soluble exogenous antigens (endosomes),TAS
P40306,R-HSA-9907900,Proteasome assembly,IEA
P40306,R-HSA-9907900,Proteasome assembly,TAS
P40306,R-HSA-9912633,"Antigen processing: Ub, ATP-independent proteasomal degradation",TAS
P40313,R-HSA-9925561,Developmental Lineage of Pancreatic Acinar Cells,TAS
P40337,R-HSA-1234176,Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha,TAS
P40337,R-HSA-1234176,Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha,IEA
P40337,R-HSA-3232142,SUMOylation of ubiquitinylation proteins,TAS
P40337,R-HSA-8951664,Neddylation,TAS
P40337,R-HSA-9682706,Replication of the SARS-CoV-1 genome,TAS
P40337,R-HSA-9694686,Replication of the SARS-CoV-2 genome,IEA
P40337,R-HSA-9706019,RHOBTB3 ATPase cycle,TAS
P40337,R-HSA-983168,Antigen processing: Ubiquitination & Proteasome degradation,TAS
P40394,R-HSA-211935,Fatty acids,TAS
P40394,R-HSA-71384,Ethanol oxidation,TAS
P40424,R-HSA-452723,Transcriptional regulation of pluripotent stem cells,TAS
P40424,R-HSA-5617472,Activation of anterior HOX genes in hindbrain development during early embryogenesis,IEA
P40424,R-HSA-9013508,NOTCH3 Intracellular Domain Regulates Transcription,TAS
P40429,R-HSA-156827,L13a-mediated translational silencing of Ceruloplasmin expression,TAS
P40429,R-HSA-156902,Peptide chain elongation,IEA
P40429,R-HSA-1799339,SRP-dependent cotranslational protein targeting to membrane,IEA
P40429,R-HSA-1799339,SRP-dependent cotranslational protein targeting to membrane,TAS
P40429,R-HSA-192823,Viral mRNA Translation,TAS
P40429,R-HSA-2408557,Selenocysteine synthesis,IEA
P40429,R-HSA-6791226,Major pathway of rRNA processing in the nucleolus and cytosol,TAS
P40429,R-HSA-72689,Formation of a pool of free 40S subunits,TAS
P40429,R-HSA-72706,GTP hydrolysis and joining of the 60S ribosomal subunit,TAS
P40429,R-HSA-72764,Eukaryotic Translation Termination,IEA
P40429,R-HSA-9010553,Regulation of expression of SLITs and ROBOs,IEA
P40429,R-HSA-9633012,Response of EIF2AK4 (GCN2) to amino acid deficiency,IEA
P40429,R-HSA-975956,Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC),TAS
P40429,R-HSA-975957,Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC),TAS
P40429,R-HSA-9954709,Ribosome Quality Control (RQC) complex extracts and degrades nascent peptide,IEA
P40429,R-HSA-9954709,Ribosome Quality Control (RQC) complex extracts and degrades nascent peptide,TAS
P40429,R-HSA-9954714,PELO:HBS1L and ABCE1 dissociate a ribosome on a non-stop mRNA,TAS
P40429,R-HSA-9954716,ZNF598 and the Ribosome-associated Quality Trigger (RQT) complex dissociate a ribosome stalled on a no-go mRNA,TAS
P40616,R-HSA-6811440,Retrograde transport at the Trans-Golgi-Network,TAS
P40692,R-HSA-5358565,Mismatch repair (MMR) directed by MSH2:MSH6 (MutSalpha),TAS
P40692,R-HSA-5358606,Mismatch repair (MMR) directed by MSH2:MSH3 (MutSbeta),IEA
P40692,R-HSA-5545483,Defective Mismatch Repair Associated With MLH1,TAS
P40692,R-HSA-5632987,Defective Mismatch Repair Associated With PMS2,TAS
P40692,R-HSA-6796648,TP53 Regulates Transcription of DNA Repair Genes,TAS
P40692,R-HSA-912446,Meiotic recombination,IEA
P40692,R-HSA-9968295,Somatic hypermutation of immunoglobulin genes by error-prone mismatch repair (MMR),TAS
P40763,R-HSA-1059683,Interleukin-6 signaling,TAS
P40763,R-HSA-111453,BH3-only proteins associate with and inactivate anti-apoptotic BCL-2 members,TAS
P40763,R-HSA-1266695,Interleukin-7 signaling,TAS
P40763,R-HSA-1266695,Interleukin-7 signaling,IEA
P40763,R-HSA-1433557,Signaling by SCF-KIT,TAS
P40763,R-HSA-1839117,Signaling by cytosolic FGFR1 fusion mutants,TAS
P40763,R-HSA-186763,Downstream signal transduction,TAS
P40763,R-HSA-198745,Signalling to STAT3,IEA
P40763,R-HSA-201556,Signaling by ALK,TAS
P40763,R-HSA-2559582,Senescence-Associated Secretory Phenotype (SASP),TAS
P40763,R-HSA-2586552,Signaling by Leptin,IEA
P40763,R-HSA-2892247,"POU5F1 (OCT4), SOX2, NANOG activate genes related to proliferation",TAS
P40763,R-HSA-390471,Association of TriC/CCT with target proteins during biosynthesis,IEA
P40763,R-HSA-452723,Transcriptional regulation of pluripotent stem cells,TAS
P40763,R-HSA-6783783,Interleukin-10 signaling,TAS
P40763,R-HSA-6785807,Interleukin-4 and Interleukin-13 signaling,TAS
P40763,R-HSA-8849474,PTK6 Activates STAT3,TAS
P40763,R-HSA-8849474,PTK6 Activates STAT3,IEA
P40763,R-HSA-8854691,Interleukin-20 family signaling,TAS
P40763,R-HSA-8875791,MET activates STAT3,TAS
P40763,R-HSA-8875791,MET activates STAT3,IEA
P40763,R-HSA-8983432,Interleukin-15 signaling,TAS
P40763,R-HSA-8984722,Interleukin-35 Signalling,TAS
P40763,R-HSA-8985947,Interleukin-9 signaling,TAS
P40763,R-HSA-9008059,Interleukin-37 signaling,TAS
P40763,R-HSA-9020933,Interleukin-23 signaling,IEA
P40763,R-HSA-9020933,Interleukin-23 signaling,TAS
P40763,R-HSA-9020956,Interleukin-27 signaling,TAS
P40763,R-HSA-9020958,Interleukin-21 signaling,TAS
P40763,R-HSA-9616222,Transcriptional regulation of granulopoiesis,IEA
P40763,R-HSA-9670439,"Signaling by phosphorylated juxtamembrane, extracellular and kinase domain KIT mutants",TAS
P40763,R-HSA-9673767,"Signaling by PDGFRA transmembrane, juxtamembrane and kinase domain mutants",TAS
P40763,R-HSA-9673770,Signaling by PDGFRA extracellular domain mutants,TAS
P40763,R-HSA-9674555,Signaling by CSF3 (G-CSF),IEA
P40763,R-HSA-9680350,Signaling by CSF1 (M-CSF) in myeloid cells,IEA
P40763,R-HSA-9701898,STAT3 nuclear events downstream of ALK signaling,TAS
P40763,R-HSA-9705462,Inactivation of CSF3 (G-CSF) signaling,IEA
P40763,R-HSA-9707564,Cytoprotection by HMOX1,IEA
P40763,R-HSA-9725370,Signaling by ALK fusions and activated point mutants,TAS
P40763,R-HSA-9725371,Nuclear events stimulated by ALK signaling in cancer,TAS
P40763,R-HSA-982772,Growth hormone receptor signaling,IEA
P40763,R-HSA-9833482,PKR-mediated signaling,TAS
P40763,R-HSA-9909649,Regulation of PD-L1(CD274) transcription,TAS
P40763,R-HSA-9938024,Somatic hypermutation of immunoglobulin genes,IEA
P40763,R-HSA-9938024,Somatic hypermutation of immunoglobulin genes,TAS
P40763,R-HSA-9938027,Affinity selection of immunoglobulins,IEA
P40763,R-HSA-9958825,Activation of STAT3 by cadherin engagement,TAS
P40763,R-HSA-9958825,Activation of STAT3 by cadherin engagement,IEA
P40818,R-HSA-1358803,Downregulation of ERBB2:ERBB3 signaling,TAS
P40818,R-HSA-4641263,Regulation of FZD by ubiquitination,TAS
P40818,R-HSA-5689880,Ub-specific processing proteases,TAS
P40818,R-HSA-6807004,Negative regulation of MET activity,TAS
P40855,R-HSA-1369062,ABC transporters in lipid homeostasis,TAS
P40855,R-HSA-9603798,Class I peroxisomal membrane protein import,IEA
P40855,R-HSA-9603798,Class I peroxisomal membrane protein import,TAS
P40855,R-HSA-9918481,Dengue Virus-Host Interactions,TAS
P40879,R-HSA-427601,Inorganic anion exchange by SLC26 transporters,TAS
P40879,R-HSA-5619085,Defective SLC26A3 causes congenital secretory chloride diarrhea 1 (DIAR1),TAS
P40925,R-HSA-9856872,Malate-aspartate shuttle,TAS
P40926,R-HSA-71403,Citric acid cycle (TCA cycle),TAS
P40926,R-HSA-9837999,Mitochondrial protein degradation,TAS
P40926,R-HSA-9856872,Malate-aspartate shuttle,TAS
P40933,R-HSA-8983432,Interleukin-15 signaling,TAS
P40933,R-HSA-8983432,Interleukin-15 signaling,IEA
P40937,R-HSA-110312,Translesion synthesis by REV1,TAS
P40937,R-HSA-110314,Recognition of DNA damage by PCNA-containing replication complex,TAS
P40937,R-HSA-110320,Translesion Synthesis by POLH,TAS
P40937,R-HSA-174411,Polymerase switching on the C-strand of the telomere,TAS
P40937,R-HSA-176187,Activation of ATR in response to replication stress,TAS
P40937,R-HSA-5651801,PCNA-Dependent Long Patch Base Excision Repair,TAS
P40937,R-HSA-5655862,Translesion synthesis by POLK,TAS
