year,geo_name,short_indicator_text,long_indicator_text,stratification1,stratification_group1,stratification2,stratification_group2,cost_value
2021,Wisconsin,Premature Mortality,Mortality Costs Attributable to Diabetes Deaths,Sex,Females,Age,45-64,199.4
2021,Kansas,Presenteeism,Annual Work Presenteeism Costs Attributable to Diabetes,Sex,Overall,Age,18-44,3398.0
2021,Montana,Total Costs,Annual Total Costs Attributable to Diabetes,Sex,Females,Age,65+,190.5
2021,Arkansas,Indirect Costs,Annual Total Indirect Costs Attributable to Diabetes,,,,,2806.2
2021,Hawaii,Inability to Work,Annual Costs of Inability to Work Attributable to Diabetes,Sex,Males,Age,65-74,84694.0
2021,Vermont,Premature Mortality,Mortality Costs Attributable to Diabetes Deaths,Sex,Males,Age,18-74,95.9
2021,Kansas,Premature Mortality,Mortality Costs Attributable to Diabetes Deaths,Sex,Overall,Age,18-44,54.8
2021,Michigan,Absenteeism,Annual Work Absenteeism Costs Attributable to Diabetes,Sex,Overall,Age,65-74,390.0
2021,Massachusetts,Presenteeism,Annual Work Presenteeism Costs Attributable to Diabetes,Sex,Males,Age,45-64,622.9
2021,Wyoming,Presenteeism,Annual Work Presenteeism Costs Attributable to Diabetes,Sex,Overall,Age,45-64,3191.0
2021,South Carolina,Total Costs,Annual Total Costs Attributable to Diabetes,Sex,Overall,Age,19+,18419.0
2021,Texas,Presenteeism,Annual Work Presenteeism Costs Attributable to Diabetes,Sex,Overall,Age,65-74,16.2
2021,Wisconsin,Inability to Work,Annual Costs of Inability to Work Attributable to Diabetes,Sex,Overall,Age,18-44,3232.0
2021,Hawaii,Inability to Work,Annual Costs of Inability to Work Attributable to Diabetes,Sex,Overall,Age,65-74,55.2
2021,Massachusetts,Household Productivity,Annual Household Productivity Losses Attributable to Diabetes,Sex,Females,Age,65-74,441.0
2021,Virginia,Presenteeism,Annual Work Presenteeism Costs Attributable to Diabetes,Sex,Overall,Age,65-74,930.0
2021,Florida,Absenteeism,Annual Work Absenteeism Costs Attributable to Diabetes,Sex,Overall,Age,18-44,2.7
2021,New Mexico,Presenteeism,Annual Work Presenteeism Costs Attributable to Diabetes,Sex,Overall,Age,65-74,39.4
2021,Hawaii,Household Productivity,Annual Household Productivity Losses Attributable to Diabetes,Sex,Males,Age,18-44,2.6
2021,Kansas,Inability to Work,Annual Costs of Inability to Work Attributable to Diabetes,Sex,Overall,Age,65-74,1436.0
2021,Georgia,Inability to Work,Annual Costs of Inability to Work Attributable to Diabetes,Sex,Females,Age,18-44,52045.0
2021,Minnesota,Inability to Work,Annual Costs of Inability to Work Attributable to Diabetes,Sex,Males,Age,18-44,3118.0
2021,California,Household Productivity,Annual Household Productivity Losses Attributable to Diabetes,Sex,Males,Age,18-44,28.7
2021,Nevada,Premature Mortality,Mortality Costs Attributable to Diabetes Deaths,Sex,Males,Age,45-64,104.7
2021,Tennessee,Premature Mortality,Mortality Costs Attributable to Diabetes Deaths,Sex,Males,Age,65-74,148.8
2021,South Dakota,Premature Mortality,Mortality Costs Attributable to Diabetes Deaths,Sex,Males,Age,75-84,126.0
2021,Idaho,Absenteeism,Annual Work Absenteeism Costs Attributable to Diabetes,Sex,Males,Age,18-44,6.9
2021,California,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Overall,Age,19+,11398.6
2021,New York,Household Productivity,Annual Household Productivity Losses Attributable to Diabetes,Sex,Males,Age,18+,368.0
2021,Michigan,Total Costs,Annual Total Costs Attributable to Diabetes,Sex,Males,Age,19+,5163.8
2021,Michigan,Household Productivity,Annual Household Productivity Losses Attributable to Diabetes,Sex,Males,Age,75+,424.0
2021,South Carolina,Household Productivity,Annual Household Productivity Losses Attributable to Diabetes,Sex,Overall,Age,18-44,7.1
2021,Alaska,Premature Mortality,Mortality Costs Attributable to Diabetes Deaths,Sex,Males,Age,65-74,9.8
2021,Massachusetts,Absenteeism,Annual Work Absenteeism Costs Attributable to Diabetes,Sex,Males,Age,45-64,818.0
2021,Colorado,Presenteeism,Annual Work Presenteeism Costs Attributable to Diabetes,Sex,Females,Age,45-64,161.0
2021,North Carolina,Inability to Work,Annual Costs of Inability to Work Attributable to Diabetes,Sex,Males,Age,65-74,4024.0
2021,Florida,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Males,Age,19+,
2021,Vermont,Absenteeism,Annual Work Absenteeism Costs Attributable to Diabetes,Sex,Females,Age,18-74,4.1
2021,North Dakota,Absenteeism,Annual Work Absenteeism Costs Attributable to Diabetes,Sex,Overall,Age,18-44,448.0
2021,Rhode Island,Household Productivity,Annual Household Productivity Losses Attributable to Diabetes,Sex,Overall,Age,75+,6.2
2021,Arkansas,Inability to Work,Annual Costs of Inability to Work Attributable to Diabetes,Sex,Males,Age,45-64,82082.0
2021,Alaska,Inability to Work,Annual Costs of Inability to Work Attributable to Diabetes,Sex,Overall,Age,18-44,3515.0
2021,Louisiana,Total Costs,Annual Total Costs Attributable to Diabetes,Sex,Males,Age,65+,15137.0
2021,New Hampshire,Household Productivity,Annual Household Productivity Losses Attributable to Diabetes,Sex,Overall,Age,65-74,5.9
2021,Nebraska,Premature Mortality,Mortality Costs Attributable to Diabetes Deaths,Sex,Males,Age,18-44,86.7
2021,New Hampshire,Inability to Work,Annual Costs of Inability to Work Attributable to Diabetes,Sex,Overall,Age,65-74,1638.0
2021,Florida,Presenteeism,Annual Work Presenteeism Costs Attributable to Diabetes,Sex,Overall,Age,18-44,3717.0
2021,New York,Premature Mortality,Mortality Costs Attributable to Diabetes Deaths,Sex,Females,Age,18-84,5795.0
2021,Nevada,Inability to Work,Annual Costs of Inability to Work Attributable to Diabetes,Sex,Females,Age,18-44,2632.0
2021,Colorado,Absenteeism,Annual Work Absenteeism Costs Attributable to Diabetes,Sex,Males,Age,18-74,1076.0
2021,Louisiana,Total Costs,Annual Total Costs Attributable to Diabetes,Sex,Females,Age,19+,1942.6
2021,North Carolina,Absenteeism,Annual Work Absenteeism Costs Attributable to Diabetes,Sex,Males,Age,18-74,2.4
2021,Colorado,Inability to Work,Annual Costs of Inability to Work Attributable to Diabetes,Sex,Females,Age,65-74,1483.0
2021,Colorado,All Payers,"Annual Direct Medical Costs Attributable to Diabetes, All Payers",Sex,Females,Age,19-64,9244.0
2021,New Hampshire,Presenteeism,Annual Work Presenteeism Costs Attributable to Diabetes,Sex,Males,Age,45-64,104.9
2021,New Hampshire,Absenteeism,Annual Work Absenteeism Costs Attributable to Diabetes,Sex,Females,Age,18-74,1080.0
2021,Ohio,Absenteeism,Annual Work Absenteeism Costs Attributable to Diabetes,Sex,Males,Age,45-64,2.5
2021,Florida,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Overall,Age,65+,1048.6
2021,Arizona,Household Productivity,Annual Household Productivity Losses Attributable to Diabetes,Sex,Males,Age,18+,93.6
2021,Virginia,Premature Mortality,Mortality Costs Attributable to Diabetes Deaths,Sex,Females,Age,18-44,115.6
2021,Georgia,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Females,Age,19+,
2021,Delaware,All Payers,"Annual Direct Medical Costs Attributable to Diabetes, All Payers",Sex,Males,Age,65+,271.2
2021,Iowa,Indirect Costs,Annual Total Indirect Costs Attributable to Diabetes,,,,,2065.2
2021,Maryland,Presenteeism,Annual Work Presenteeism Costs Attributable to Diabetes,Sex,Females,Age,65-74,16.1
2021,New Jersey,Absenteeism,Annual Work Absenteeism Costs Attributable to Diabetes,Sex,Females,Age,45-64,800.0
2021,Idaho,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Females,Age,19+,8831.0
2021,Georgia,Inability to Work,Annual Costs of Inability to Work Attributable to Diabetes,Sex,Males,Age,18-44,247.8
2021,Rhode Island,Absenteeism,Annual Work Absenteeism Costs Attributable to Diabetes,Sex,Males,Age,18-74,2.1
2021,Iowa,Total Costs,Annual Total Costs Attributable to Diabetes,Sex,Overall,Age,19+,20224.0
2021,California,Presenteeism,Annual Work Presenteeism Costs Attributable to Diabetes,Sex,Overall,Age,18-74,3050.0
2021,New York,Absenteeism,Annual Work Absenteeism Costs Attributable to Diabetes,Sex,Males,Age,18-44,554.0
2021,Nebraska,Household Productivity,Annual Household Productivity Losses Attributable to Diabetes,Sex,Males,Age,65-74,6.6
2021,Massachusetts,Inability to Work,Annual Costs of Inability to Work Attributable to Diabetes,Sex,Females,Age,45-64,3435.0
2021,Wisconsin,Presenteeism,Annual Work Presenteeism Costs Attributable to Diabetes,Sex,Males,Age,65-74,4896.0
2021,Delaware,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Overall,Age,19+,9339.0
2021,New Jersey,Presenteeism,Annual Work Presenteeism Costs Attributable to Diabetes,Sex,Females,Age,18-44,4199.0
2021,United States,Absenteeism,Annual Work Absenteeism Costs Attributable to Diabetes,Sex,Females,Age,18-44,396.0
2021,Montana,Premature Mortality,Mortality Costs Attributable to Diabetes Deaths,Sex,Females,Age,75-84,68.0
2021,Connecticut,Presenteeism,Annual Work Presenteeism Costs Attributable to Diabetes,Sex,Males,Age,65-74,6098.0
2021,Hawaii,Indirect Costs,Annual Total Indirect Costs Attributable to Diabetes,,,,,2487.0
2021,New York,Absenteeism,Annual Work Absenteeism Costs Attributable to Diabetes,Sex,Overall,Age,45-64,693.6
2021,Alabama,Absenteeism,Annual Work Absenteeism Costs Attributable to Diabetes,Sex,Males,Age,18-44,17.9
2021,Mississippi,Absenteeism,Annual Work Absenteeism Costs Attributable to Diabetes,Sex,Overall,Age,18-44,2.8
2021,West Virginia,Inability to Work,Annual Costs of Inability to Work Attributable to Diabetes,Sex,Females,Age,18-74,49440.0
2021,West Virginia,Presenteeism,Annual Work Presenteeism Costs Attributable to Diabetes,Sex,Females,Age,18-44,21.7
2021,North Dakota,Premature Mortality,Mortality Costs Attributable to Diabetes Deaths,Sex,Females,Age,18-44,4.1
2021,Rhode Island,Total Costs,Annual Total Costs Attributable to Diabetes,Sex,Overall,Age,19-64,1402.1
2021,Minnesota,Presenteeism,Annual Work Presenteeism Costs Attributable to Diabetes,Sex,Overall,Age,18-44,176.3
2021,South Dakota,Household Productivity,Annual Household Productivity Losses Attributable to Diabetes,Sex,Females,Age,18-44,1.4
2021,Texas,Presenteeism,Annual Work Presenteeism Costs Attributable to Diabetes,Sex,Males,Age,65-74,1207.0
2021,Colorado,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Overall,Age,19+,3142.4
2021,District Of Columbia,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Males,Age,19+,17964.0
2021,United States,Presenteeism,Annual Work Presenteeism Costs Attributable to Diabetes,Sex,Males,Age,18-44,4433.0
2021,Missouri,Total Costs,Annual Total Costs Attributable to Diabetes,Sex,Females,Age,65+,1627.5
2021,Utah,Household Productivity,Annual Household Productivity Losses Attributable to Diabetes,Sex,Females,Age,45-64,7.2
2021,Vermont,Inability to Work,Annual Costs of Inability to Work Attributable to Diabetes,Sex,Overall,Age,65-74,327.0
2021,New Mexico,Premature Mortality,Mortality Costs Attributable to Diabetes Deaths,Sex,Females,Age,18-74,200.3
2021,Indiana,Presenteeism,Annual Work Presenteeism Costs Attributable to Diabetes,Sex,Overall,Age,18-44,2597.0
