year,geoid,sex,race_ethnicity,rate,unit,rate_type
2022,10005,Overall,Hispanic,42.7,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,10001,Male,Hispanic,42.0,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,10003,Male,Hispanic,51.0,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,10005,Male,Hispanic,31.7,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,10001,Female,Hispanic,64.1,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,10003,Female,Hispanic,70.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,10005,Female,Hispanic,48.2,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,10001,Overall,American Indian or Alaska Native,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,10003,Overall,American Indian or Alaska Native,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,10005,Overall,American Indian or Alaska Native,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,10001,Male,American Indian or Alaska Native,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,10003,Male,American Indian or Alaska Native,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,10005,Male,American Indian or Alaska Native,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,10001,Female,American Indian or Alaska Native,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,10003,Female,American Indian or Alaska Native,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,10005,Female,American Indian or Alaska Native,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,10001,Overall,Asian,71.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,10003,Overall,Asian,68.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,10005,Overall,Asian,64.7,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,10001,Male,Asian,90.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,10003,Male,Asian,101.1,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,10005,Male,Asian,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,10001,Female,Asian,89.1,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,10003,Female,Asian,47.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,10005,Female,Asian,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,10001,Overall,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,10003,Overall,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,10005,Overall,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,10001,Male,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,10003,Male,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,10005,Male,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,10001,Female,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,10003,Female,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,10005,Female,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,10001,Overall,More than one race,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,10003,Overall,More than one race,17.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,10005,Overall,More than one race,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,10001,Male,More than one race,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,10003,Male,More than one race,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,10005,Male,More than one race,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,10001,Female,More than one race,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,10003,Female,More than one race,3.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,10005,Female,More than one race,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,12001,Overall,Overall,99.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,12003,Overall,Overall,101.1,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,12005,Overall,Overall,83.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,12007,Overall,Overall,100.5,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,12009,Overall,Overall,95.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,12011,Overall,Overall,114.0,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,12013,Overall,Overall,90.2,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,12015,Overall,Overall,58.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,12017,Overall,Overall,130.0,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,12019,Overall,Overall,97.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,12021,Overall,Overall,79.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,12023,Overall,Overall,117.5,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,12027,Overall,Overall,70.7,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,12029,Overall,Overall,84.2,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,12031,Overall,Overall,106.2,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,12033,Overall,Overall,111.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,12035,Overall,Overall,88.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,12037,Overall,Overall,79.7,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,12039,Overall,Overall,111.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,12041,Overall,Overall,98.5,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,12043,Overall,Overall,64.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,12045,Overall,Overall,82.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,12047,Overall,Overall,114.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,12049,Overall,Overall,142.7,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,12051,Overall,Overall,81.5,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,12053,Overall,Overall,70.7,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,12055,Overall,Overall,113.5,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,12057,Overall,Overall,75.5,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,12059,Overall,Overall,92.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,12061,Overall,Overall,133.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,12063,Overall,Overall,92.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,12065,Overall,Overall,83.1,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,12067,Overall,Overall,100.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,12069,Overall,Overall,83.7,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,12071,Overall,Overall,52.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,12073,Overall,Overall,75.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,12075,Overall,Overall,82.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,12077,Overall,Overall,76.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,12079,Overall,Overall,106.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,12081,Overall,Overall,62.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,12083,Overall,Overall,47.1,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,12085,Overall,Overall,112.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,12086,Overall,Overall,103.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,12087,Overall,Overall,75.0,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,12089,Overall,Overall,87.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,12091,Overall,Overall,91.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,12093,Overall,Overall,93.1,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,12095,Overall,Overall,102.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,12097,Overall,Overall,115.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,12099,Overall,Overall,87.7,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,12101,Overall,Overall,77.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,12103,Overall,Overall,64.7,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,12105,Overall,Overall,103.1,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,12107,Overall,Overall,101.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,12109,Overall,Overall,66.7,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,12111,Overall,Overall,130.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,12113,Overall,Overall,99.2,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,12115,Overall,Overall,53.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,12117,Overall,Overall,111.2,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,12119,Overall,Overall,57.0,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,12121,Overall,Overall,117.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,12123,Overall,Overall,96.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,12125,Overall,Overall,116.5,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,12127,Overall,Overall,108.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,12129,Overall,Overall,76.7,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,12131,Overall,Overall,70.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,12133,Overall,Overall,95.1,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,12001,Male,Overall,87.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,12003,Male,Overall,99.7,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,12005,Male,Overall,79.2,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,12007,Male,Overall,103.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,12009,Male,Overall,92.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,12011,Male,Overall,103.1,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,12013,Male,Overall,92.7,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,12015,Male,Overall,57.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,12017,Male,Overall,112.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,12019,Male,Overall,96.7,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,12021,Male,Overall,77.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,12023,Male,Overall,115.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,12027,Male,Overall,62.1,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,12029,Male,Overall,68.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,12031,Male,Overall,101.1,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,12033,Male,Overall,127.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,12035,Male,Overall,80.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,12037,Male,Overall,82.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,12039,Male,Overall,119.5,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,12041,Male,Overall,87.1,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,12043,Male,Overall,64.1,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,12045,Male,Overall,78.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,12047,Male,Overall,104.0,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,12049,Male,Overall,110.5,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,12051,Male,Overall,79.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,12053,Male,Overall,73.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,12055,Male,Overall,105.7,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
