mec_id,molecule_chembl_id,target_chembl_id,action_type,mechanism_of_action,max_phase,direct_interaction,disease_efficacy,molecular_mechanism
1120,CHEMBL723,CHEMBL2094118,ANTAGONIST,Adrenergic receptor beta antagonist,4,True,True,True
1121,CHEMBL1201167,CHEMBL2094118,ANTAGONIST,Adrenergic receptor beta antagonist,4,True,True,True
1123,CHEMBL3989521,CHEMBL2094118,AGONIST,Adrenergic receptor beta agonist,4,True,True,True
1124,CHEMBL1201002,CHEMBL2094118,ANTAGONIST,Adrenergic receptor beta antagonist,4,True,True,True
1125,CHEMBL1711,CHEMBL2094118,AGONIST,Adrenergic receptor beta agonist,4,True,True,True
1126,CHEMBL1200395,CHEMBL2094124,ANTAGONIST,Glutamate [NMDA] receptor antagonist,4,True,True,True
1127,CHEMBL2068724,CHEMBL2094124,ANTAGONIST,Glutamate [NMDA] receptor antagonist,4,True,True,True
1128,CHEMBL1569,CHEMBL2094124,ANTAGONIST,Glutamate [NMDA] receptor antagonist,4,True,True,True
1129,CHEMBL1699,CHEMBL2094124,NEGATIVE ALLOSTERIC MODULATOR,Glutamate [NMDA] receptor negative allosteric modulator,4,True,True,True
1130,CHEMBL1201023,CHEMBL2094124,ANTAGONIST,Glutamate [NMDA] receptor antagonist,4,True,True,True
1131,CHEMBL1094,CHEMBL2094124,ANTAGONIST,Glutamate [NMDA] receptor antagonist,4,True,True,True
1132,CHEMBL1714,CHEMBL2094124,NEGATIVE ALLOSTERIC MODULATOR,Glutamate [NMDA] receptor negative allosteric modulator,4,True,True,True
1133,CHEMBL1200578,CHEMBL2094125,INHIBITOR,Phosphodiesterase 3 inhibitor,4,True,True,True
1134,CHEMBL1200759,CHEMBL2094125,INHIBITOR,Phosphodiesterase 3 inhibitor,4,True,True,True
1135,CHEMBL1370561,CHEMBL2094125,INHIBITOR,Phosphodiesterase 3 inhibitor,4,True,True,True
1136,CHEMBL1355736,CHEMBL2094125,INHIBITOR,Phosphodiesterase 3 inhibitor,4,True,True,True
1137,CHEMBL1218,CHEMBL2094268,AGONIST,Melatonin receptor agonist,4,True,True,True
1138,CHEMBL1200389,CHEMBL2095158,AGONIST,Adrenergic receptor alpha-2 agonist,4,True,True,True
1139,CHEMBL2106195,CHEMBL2095158,AGONIST,Adrenergic receptor alpha-2 agonist,4,True,True,True
1140,CHEMBL1200329,CHEMBL2095158,AGONIST,Adrenergic receptor alpha-2 agonist,4,True,True,True
1141,CHEMBL654,CHEMBL2095158,ANTAGONIST,Adrenergic receptor alpha-2 antagonist,4,True,True,True
1142,CHEMBL1705,CHEMBL2095158,AGONIST,Adrenergic receptor alpha-2 agonist,4,True,True,True
1143,CHEMBL1200432,CHEMBL2095158,AGONIST,Adrenergic receptor alpha-2 agonist,4,True,True,True
1144,CHEMBL1200494,CHEMBL2095158,AGONIST,Adrenergic receptor alpha-2 agonist,4,True,True,True
1145,CHEMBL134,CHEMBL2095158,AGONIST,Adrenergic receptor alpha-2 agonist,4,True,True,True
1146,CHEMBL1200379,CHEMBL2095158,AGONIST,Adrenergic receptor alpha-2 agonist,4,True,True,True
1147,CHEMBL459,CHEMBL2095158,AGONIST,Adrenergic receptor alpha-2 agonist,4,True,True,True
1148,CHEMBL1200560,CHEMBL2095158,AGONIST,Adrenergic receptor alpha-2 agonist,4,True,True,True
1149,CHEMBL677,CHEMBL2095158,AGONIST,Adrenergic receptor alpha-2 agonist,4,True,True,True
1150,CHEMBL2311030,CHEMBL2096905,AGONIST,Dopamine receptor agonist,4,True,True,True
1151,CHEMBL1275,CHEMBL2096905,AGONIST,Dopamine receptor agonist,4,True,True,True
1152,CHEMBL1113,CHEMBL2096905,ANTAGONIST,Dopamine receptor antagonist,4,True,True,True
1153,CHEMBL1423,CHEMBL2096905,ANTAGONIST,Dopamine receptor antagonist,4,True,True,True
1155,CHEMBL220492,CHEMBL2109241,ANTAGONIST,Glutamate receptor ionotropic kainate antagonist,4,True,True,True
1156,CHEMBL3833353,CHEMBL2111189,AGONIST,"Amylin receptor AMY1, CALCR/RAMP1 agonist",4,True,True,True
1157,CHEMBL3833353,CHEMBL2111190,AGONIST,Amylin receptor AMY3; CALCR/RAMP3 agonist,4,True,True,True
1158,CHEMBL1200948,CHEMBL2094251,ANTAGONIST,Adrenergic receptor alpha-1 antagonist,4,True,True,True
1159,CHEMBL2062264,CHEMBL2094251,AGONIST,Adrenergic receptor alpha-1 agonist,4,True,True,True
1160,CHEMBL723,CHEMBL2094251,ANTAGONIST,Adrenergic receptor alpha-1 antagonist,4,True,True,True
1161,CHEMBL1723,CHEMBL2094251,AGONIST,Adrenergic receptor alpha-1 agonist,4,True,True,True
1162,CHEMBL1200561,CHEMBL2094251,ANTAGONIST,Adrenergic receptor alpha-1 antagonist,4,True,True,True
1163,CHEMBL1201103,CHEMBL2094251,AGONIST,Adrenergic receptor alpha-1 agonist,4,True,True,True
1164,CHEMBL2062262,CHEMBL2094251,AGONIST,Adrenergic receptor alpha-1 agonist,4,True,True,True
1165,CHEMBL1201167,CHEMBL2094251,ANTAGONIST,Adrenergic receptor alpha-1 antagonist,4,True,True,True
1166,CHEMBL1200461,CHEMBL2094251,AGONIST,Adrenergic receptor alpha-1 agonist,4,True,True,True
1167,CHEMBL1200339,CHEMBL2094251,AGONIST,Adrenergic receptor alpha-1 agonist,4,True,True,True
1168,CHEMBL1558,CHEMBL2094251,ANTAGONIST,Adrenergic receptor alpha-1 antagonist,4,True,True,True
1169,CHEMBL1200914,CHEMBL2094251,ANTAGONIST,Adrenergic receptor alpha-1 antagonist,4,True,True,True
1170,CHEMBL3989562,CHEMBL2094251,ANTAGONIST,Adrenergic receptor alpha-1 antagonist,4,True,True,True
1171,CHEMBL3989408,CHEMBL2094253,INHIBITOR,Cyclooxygenase inhibitor,4,True,True,True
1172,CHEMBL112,CHEMBL2094253,INHIBITOR,Cyclooxygenase inhibitor,4,True,True,True
1173,CHEMBL154,CHEMBL2094253,INHIBITOR,Cyclooxygenase inhibitor,4,True,True,True
1174,CHEMBL1200806,CHEMBL2094253,INHIBITOR,Cyclooxygenase inhibitor,4,True,True,True
1175,CHEMBL1201180,CHEMBL2094253,INHIBITOR,Cyclooxygenase inhibitor,4,True,True,True
1176,CHEMBL1034,CHEMBL2094253,INHIBITOR,Cyclooxygenase inhibitor,4,True,True,True
1177,CHEMBL2103736,CHEMBL2094253,INHIBITOR,Cyclooxygenase inhibitor,4,True,True,True
1178,CHEMBL898,CHEMBL2094253,INHIBITOR,Cyclooxygenase inhibitor,4,True,True,True
1179,CHEMBL421,CHEMBL2094253,INHIBITOR,Cyclooxygenase inhibitor,4,True,True,True
1180,CHEMBL521,CHEMBL2094253,INHIBITOR,Cyclooxygenase inhibitor,4,True,True,True
1181,CHEMBL1562610,CHEMBL2094253,INHIBITOR,Cyclooxygenase inhibitor,4,True,True,True
1182,CHEMBL1120,CHEMBL2094253,INHIBITOR,Cyclooxygenase inhibitor,4,True,True,True
1183,CHEMBL1021,CHEMBL2094253,INHIBITOR,Cyclooxygenase inhibitor,4,True,True,True
1184,CHEMBL3989676,CHEMBL2094253,INHIBITOR,Cyclooxygenase inhibitor,4,True,True,True
1186,CHEMBL3989754,CHEMBL2094253,INHIBITOR,Cyclooxygenase inhibitor,4,True,True,True
1187,CHEMBL25,CHEMBL2094253,INHIBITOR,Cyclooxygenase inhibitor,4,True,True,True
1188,CHEMBL1200613,CHEMBL2094253,INHIBITOR,Cyclooxygenase inhibitor,4,True,True,True
1189,CHEMBL1200804,CHEMBL2094253,INHIBITOR,Cyclooxygenase inhibitor,4,True,True,True
1191,CHEMBL1200760,CHEMBL2094253,INHIBITOR,Cyclooxygenase inhibitor,4,True,True,True
1192,CHEMBL6,CHEMBL2094253,INHIBITOR,Cyclooxygenase inhibitor,4,True,True,True
1193,CHEMBL3181947,CHEMBL2094253,INHIBITOR,Cyclooxygenase inhibitor,4,True,True,True
1194,CHEMBL563,CHEMBL2094253,INHIBITOR,Cyclooxygenase inhibitor,4,True,True,True
1195,CHEMBL1201124,CHEMBL2094253,INHIBITOR,Cyclooxygenase inhibitor,4,True,True,True
1196,CHEMBL15770,CHEMBL2094253,INHIBITOR,Cyclooxygenase inhibitor,4,True,True,True
1197,CHEMBL1201013,CHEMBL2094253,INHIBITOR,Cyclooxygenase inhibitor,4,True,True,True
1199,CHEMBL3989410,CHEMBL2094253,INHIBITOR,Cyclooxygenase inhibitor,4,True,True,True
1200,CHEMBL1200463,CHEMBL2094253,INHIBITOR,Cyclooxygenase inhibitor,4,True,True,True
1201,CHEMBL686,CHEMBL2094253,INHIBITOR,Cyclooxygenase inhibitor,4,True,True,True
1202,CHEMBL704,CHEMBL2094253,INHIBITOR,Cyclooxygenase inhibitor,4,True,True,True
1203,CHEMBL1201141,CHEMBL2094253,INHIBITOR,Cyclooxygenase inhibitor,4,True,True,True
1204,CHEMBL1071,CHEMBL2094253,INHIBITOR,Cyclooxygenase inhibitor,4,True,True,True
1205,CHEMBL101,CHEMBL2094253,INHIBITOR,Cyclooxygenase inhibitor,4,True,True,True
1206,CHEMBL527,CHEMBL2094253,INHIBITOR,Cyclooxygenase inhibitor,4,True,True,True
1207,CHEMBL956,CHEMBL2094253,INHIBITOR,Cyclooxygenase inhibitor,4,True,True,True
1208,CHEMBL571,CHEMBL2094253,INHIBITOR,Cyclooxygenase inhibitor,4,True,True,True
1209,CHEMBL44657,CHEMBL2094255,INHIBITOR,DNA topoisomerase II inhibitor,4,True,True,True
1210,CHEMBL452231,CHEMBL2094255,INHIBITOR,DNA topoisomerase II inhibitor,4,True,True,True
1211,CHEMBL628,CHEMBL2094257,ANTAGONIST,Adenosine A2 receptor antagonist,4,True,True,True
1212,CHEMBL1370561,CHEMBL2111329,ANTAGONIST,Adenosine receptor antagonist,4,True,True,True
1213,CHEMBL1200569,CHEMBL2111329,ANTAGONIST,Adenosine receptor antagonist,4,True,True,True
1214,CHEMBL113,CHEMBL2111329,ANTAGONIST,Adenosine receptor antagonist,4,True,True,True
1215,CHEMBL477,CHEMBL2111329,AGONIST,Adenosine receptor agonist,4,True,True,True
1216,CHEMBL1355736,CHEMBL2111329,ANTAGONIST,Adenosine receptor antagonist,4,True,True,True
1217,CHEMBL1200578,CHEMBL2111329,ANTAGONIST,Adenosine receptor antagonist,4,True,True,True
1218,CHEMBL730,CHEMBL2111348,ACTIVATOR,Soluble guanylate cyclase activator,4,True,True,True
1219,CHEMBL1200689,CHEMBL2111348,ACTIVATOR,Soluble guanylate cyclase activator,4,True,True,True
1220,CHEMBL136478,CHEMBL2111348,ACTIVATOR,Soluble guanylate cyclase activator,4,True,True,True
1221,CHEMBL1311,CHEMBL2111348,ACTIVATOR,Soluble guanylate cyclase activator,4,True,True,True
1222,CHEMBL6622,CHEMBL2111348,ACTIVATOR,Soluble guanylate cyclase activator,4,True,True,True
1223,CHEMBL1456,CHEMBL2111369,INHIBITOR,Inosine-5'-monophosphate dehydrogenase (IMPDH) inhibitor,4,True,True,True
1224,CHEMBL866,CHEMBL2111369,INHIBITOR,Inosine-5'-monophosphate dehydrogenase (IMPDH) inhibitor,4,True,True,True
1225,CHEMBL1200955,CHEMBL2111369,INHIBITOR,Inosine-5'-monophosphate dehydrogenase (IMPDH) inhibitor,4,True,True,True
1226,CHEMBL727,CHEMBL2111369,INHIBITOR,Inosine-5'-monophosphate dehydrogenase (IMPDH) inhibitor,4,True,True,True
1227,CHEMBL1200875,CHEMBL2111411,INHIBITOR,Phosphodiesterase 7 inhibitor,4,True,True,True
1228,CHEMBL1200480,CHEMBL2111436,AGONIST,Somatostatin receptor agonist,4,True,True,True
1229,CHEMBL802,CHEMBL2095198,OPENER,"Sulfonylurea receptor 2, Kir6.2 opener",4,True,True,True
1230,CHEMBL1200338,CHEMBL2095198,OPENER,"Sulfonylurea receptor 2, Kir6.2 opener",4,True,True,True
1231,CHEMBL1201454,CHEMBL2095203,ANTAGONIST,Adrenergic receptor alpha antagonist,4,True,True,True
1232,CHEMBL2311030,CHEMBL2095203,ANTAGONIST,Adrenergic receptor alpha antagonist,4,True,True,True
1233,CHEMBL2448612,CHEMBL2095203,AGONIST,Adrenergic receptor alpha agonist,4,True,True,True
1234,CHEMBL1706,CHEMBL2095203,AGONIST,Adrenergic receptor alpha agonist,4,True,True,True
1235,CHEMBL1200413,CHEMBL2095203,AGONIST,Adrenergic receptor alpha agonist,4,True,True,True
1236,CHEMBL1200873,CHEMBL2095203,ANTAGONIST,Adrenergic receptor alpha antagonist,4,True,True,True
1237,CHEMBL1200791,CHEMBL2095203,AGONIST,Adrenergic receptor alpha agonist,4,True,True,True
1238,CHEMBL3559672,CHEMBL2095203,ANTAGONIST,Adrenergic receptor alpha antagonist,4,True,True,True
1239,CHEMBL1200787,CHEMBL2095203,ANTAGONIST,Adrenergic receptor alpha antagonist,4,True,True,True
1240,CHEMBL1689,CHEMBL2095203,ANTAGONIST,Adrenergic receptor alpha antagonist,4,True,True,True
1241,CHEMBL1200895,CHEMBL2095205,INHIBITOR,Monoamine oxidase inhibitor,4,True,True,True
1242,CHEMBL1200425,CHEMBL2095205,INHIBITOR,Monoamine oxidase inhibitor,4,True,True,True
1243,CHEMBL1201168,CHEMBL2095205,INHIBITOR,Monoamine oxidase inhibitor,4,True,True,True
1244,CHEMBL3989698,CHEMBL2095205,INHIBITOR,Monoamine oxidase inhibitor,4,True,True,True
1245,CHEMBL1481,CHEMBL2096972,BLOCKER,"Sulfonylurea receptor 1, Kir6.2 blocker",4,True,True,True
1246,CHEMBL472,CHEMBL2096972,BLOCKER,"Sulfonylurea receptor 1, Kir6.2 blocker",4,True,True,True
1247,CHEMBL498,CHEMBL2096972,BLOCKER,"Sulfonylurea receptor 1, Kir6.2 blocker",4,True,True,True
1248,CHEMBL1200874,CHEMBL2096972,BLOCKER,"Sulfonylurea receptor 1, Kir6.2 blocker",4,True,True,True
1249,CHEMBL1073,CHEMBL2096972,BLOCKER,"Sulfonylurea receptor 1, Kir6.2 blocker",4,True,True,True
1250,CHEMBL1589,CHEMBL2096972,BLOCKER,"Sulfonylurea receptor 1, Kir6.2 blocker",4,True,True,True
1251,CHEMBL817,CHEMBL2096972,BLOCKER,"Sulfonylurea receptor 1, Kir6.2 blocker",4,True,True,True
1252,CHEMBL1272,CHEMBL2096972,BLOCKER,"Sulfonylurea receptor 1, Kir6.2 blocker",4,True,True,True
1253,CHEMBL783,CHEMBL2096972,BLOCKER,"Sulfonylurea receptor 1, Kir6.2 blocker",4,True,True,True
1254,CHEMBL782,CHEMBL2096972,BLOCKER,"Sulfonylurea receptor 1, Kir6.2 blocker",4,True,True,True
1255,CHEMBL585,CHEMBL2107836,BLOCKER,"Amiloride-sensitive sodium channel, ENaC blocker",4,True,True,True
1256,CHEMBL1398126,CHEMBL2107836,BLOCKER,"Amiloride-sensitive sodium channel, ENaC blocker",4,True,True,True
1257,CHEMBL1201550,CHEMBL1795108,INHIBITOR,Elongation factor 2 inhibitor,4,True,True,True
1258,CHEMBL467,CHEMBL2095215,INHIBITOR,Ribonucleoside-diphosphate reductase RR1 inhibitor,4,True,True,True
1259,CHEMBL1750,CHEMBL2095215,INHIBITOR,Ribonucleoside-diphosphate reductase RR1 inhibitor,4,True,True,True
1260,CHEMBL1637,CHEMBL2095215,INHIBITOR,Ribonucleoside-diphosphate reductase RR1 inhibitor,4,True,True,True
1261,CHEMBL1096882,CHEMBL2095215,INHIBITOR,Ribonucleoside-diphosphate reductase RR1 inhibitor,4,True,True,True
1262,CHEMBL1200983,CHEMBL2095215,INHIBITOR,Ribonucleoside-diphosphate reductase RR1 inhibitor,4,True,True,True
1263,CHEMBL1567,CHEMBL2095227,INHIBITOR,Vascular endothelial growth factor receptor inhibitor,4,True,True,True
1264,CHEMBL1289926,CHEMBL2095227,INHIBITOR,Vascular endothelial growth factor receptor inhibitor,4,True,True,True
1265,CHEMBL24828,CHEMBL2095227,INHIBITOR,Vascular endothelial growth factor receptor inhibitor,4,True,True,True
1266,CHEMBL1200485,CHEMBL2095227,INHIBITOR,Vascular endothelial growth factor receptor inhibitor,4,True,True,True
1267,CHEMBL1201733,CHEMBL2095227,INHIBITOR,Vascular endothelial growth factor receptor inhibitor,4,True,True,True
1268,CHEMBL1946170,CHEMBL2095227,INHIBITOR,Vascular endothelial growth factor receptor inhibitor,4,True,True,True
1269,CHEMBL1237132,CHEMBL2095229,BLOCKER,Voltage-gated L-type calcium channel blocker,4,True,True,True
1271,CHEMBL1648,CHEMBL2095229,BLOCKER,Voltage-gated L-type calcium channel blocker,4,True,True,True
1272,CHEMBL1697,CHEMBL2095229,BLOCKER,Voltage-gated L-type calcium channel blocker,4,True,True,True
1273,CHEMBL1201729,CHEMBL2095229,BLOCKER,Voltage-gated L-type calcium channel blocker,4,True,True,True
1274,CHEMBL1200984,CHEMBL2095229,BLOCKER,Voltage-gated L-type calcium channel blocker,4,True,True,True
1275,CHEMBL1280,CHEMBL2095229,BLOCKER,Voltage-gated L-type calcium channel blocker,4,True,True,True
1276,CHEMBL193,CHEMBL2095229,BLOCKER,Voltage-gated L-type calcium channel blocker,4,True,True,True
1277,CHEMBL1200805,CHEMBL2095229,BLOCKER,Voltage-gated L-type calcium channel blocker,4,True,True,True
1278,CHEMBL1200402,CHEMBL2095229,BLOCKER,Voltage-gated L-type calcium channel blocker,4,True,True,True
1279,CHEMBL1200326,CHEMBL2095229,BLOCKER,Voltage-gated L-type calcium channel blocker,4,True,True,True
1280,CHEMBL1428,CHEMBL2095229,BLOCKER,Voltage-gated L-type calcium channel blocker,4,True,True,True
1281,CHEMBL1726,CHEMBL2095229,BLOCKER,Voltage-gated L-type calcium channel blocker,4,True,True,True
1282,CHEMBL1480,CHEMBL2095229,BLOCKER,Voltage-gated L-type calcium channel blocker,4,True,True,True
1283,CHEMBL218394,CHEMBL2095231,INHIBITOR,"Hepatitis C virus serine protease, NS3/NS4A inhibitor",4,True,True,True
1284,CHEMBL231813,CHEMBL2095231,INHIBITOR,"Hepatitis C virus serine protease, NS3/NS4A inhibitor",4,True,True,True
1285,CHEMBL1201092,CHEMBL2095233,INHIBITOR,Cholinesterases; ACHE & BCHE inhibitor,4,True,True,True
1286,CHEMBL636,CHEMBL2095233,INHIBITOR,Cholinesterases; ACHE & BCHE inhibitor,4,True,True,True
1287,CHEMBL1677,CHEMBL2095233,INHIBITOR,Cholinesterases; ACHE & BCHE inhibitor,4,True,True,True
1288,CHEMBL1201834,CHEMBL1909490,INHIBITOR,Interleukin-1 beta inhibitor,4,True,True,True
1289,CHEMBL1201830,CHEMBL1909490,INHIBITOR,Interleukin-1 beta inhibitor,4,True,True,True
1290,CHEMBL1569,CHEMBL1932894,INHIBITOR,Matrix protein 2 inhibitor,4,True,True,True
1291,CHEMBL1237082,CHEMBL1907594,NEGATIVE ALLOSTERIC MODULATOR,Neuronal acetylcholine receptor; alpha3/beta4 negative allosteric modulator,4,True,True,True
1292,CHEMBL1318287,CHEMBL1907594,ANTAGONIST,Neuronal acetylcholine receptor; alpha3/beta4 antagonist,4,True,True,True
1293,CHEMBL1245,CHEMBL1907594,ANTAGONIST,Neuronal acetylcholine receptor; alpha3/beta4 antagonist,4,True,True,True
1294,CHEMBL1201584,CHEMBL1907598,INHIBITOR,Integrin alpha-V/beta-3 inhibitor,4,True,True,True
1295,CHEMBL1201607,CHEMBL1907599,INHIBITOR,Integrin alpha-4/beta-1 inhibitor,4,True,True,True
1298,CHEMBL2107333,CHEMBL2069156,INHIBITOR,Kelch-like ECH-associated protein 1 inhibitor,4,True,True,True
1299,CHEMBL928,CHEMBL2062,ANTAGONIST,Ryanodine receptor 3 antagonist,4,True,True,True
1300,CHEMBL3545058,CHEMBL2111462,AGONIST,Thyroid hormone receptor agonist,4,True,True,True
1301,CHEMBL1201119,CHEMBL2111462,AGONIST,Thyroid hormone receptor agonist,4,True,True,True
1302,CHEMBL559,CHEMBL2111462,AGONIST,Thyroid hormone receptor agonist,4,True,True,True
1303,CHEMBL1544,CHEMBL2111462,AGONIST,Thyroid hormone receptor agonist,4,True,True,True
1304,CHEMBL2103741,CHEMBL2111462,AGONIST,Thyroid hormone receptor agonist,4,True,True,True
1305,CHEMBL1200682,CHEMBL2111463,AGONIST,GABA-B receptor agonist,4,True,True,True
1306,CHEMBL701,CHEMBL2111463,AGONIST,GABA-B receptor agonist,4,True,True,True
1307,CHEMBL1337,CHEMBL1861,INHIBITOR,4-hydroxyphenylpyruvate dioxygenase inhibitor,4,True,True,True
1308,CHEMBL1685,CHEMBL237,ANTAGONIST,Kappa opioid receptor antagonist,4,True,True,True
1309,CHEMBL1200543,CHEMBL237,AGONIST,Kappa opioid receptor agonist,4,True,True,True
1310,CHEMBL1201047,CHEMBL237,AGONIST,Kappa opioid receptor agonist,4,True,True,True
1311,CHEMBL511142,CHEMBL237,AGONIST,Kappa opioid receptor agonist,4,True,True,True
1312,CHEMBL2368861,CHEMBL237,AGONIST,Kappa opioid receptor agonist,4,True,True,True
1313,CHEMBL299400,CHEMBL237,PARTIAL AGONIST,Kappa opioid receptor partial agonist,4,True,True,True
1314,CHEMBL2062276,CHEMBL237,PARTIAL AGONIST,Kappa opioid receptor partial agonist,4,True,True,True
1315,CHEMBL1201037,CHEMBL1869,INHIBITOR,Ornithine decarboxylase inhibitor,4,True,True,True
1316,CHEMBL1200585,CHEMBL1871,AGONIST,Androgen Receptor agonist,4,True,True,True
1317,CHEMBL806,CHEMBL1871,ANTAGONIST,Androgen Receptor antagonist,4,True,True,True
1318,CHEMBL1274,CHEMBL1871,ANTAGONIST,Androgen Receptor antagonist,4,True,True,True
1319,CHEMBL1201048,CHEMBL1871,AGONIST,Androgen Receptor agonist,4,True,True,True
1320,CHEMBL409,CHEMBL1871,ANTAGONIST,Androgen Receptor antagonist,4,True,True,True
1321,CHEMBL1395,CHEMBL1871,AGONIST,Androgen Receptor agonist,4,True,True,True
1322,CHEMBL1200623,CHEMBL1871,AGONIST,Androgen Receptor agonist,4,True,True,True
1323,CHEMBL2079587,CHEMBL1871,AGONIST,Androgen Receptor agonist,4,True,True,True
1324,CHEMBL1170,CHEMBL1871,AGONIST,Androgen Receptor agonist,4,True,True,True
1325,CHEMBL1200335,CHEMBL1871,AGONIST,Androgen Receptor agonist,4,True,True,True
1326,CHEMBL1200946,CHEMBL1871,AGONIST,Androgen Receptor agonist,4,True,True,True
1327,CHEMBL1200436,CHEMBL1871,AGONIST,Androgen Receptor agonist,4,True,True,True
1328,CHEMBL1201101,CHEMBL1871,AGONIST,Androgen Receptor agonist,4,True,True,True
1329,CHEMBL386630,CHEMBL1871,AGONIST,Androgen Receptor agonist,4,True,True,True
1330,CHEMBL1445,CHEMBL1871,AGONIST,Androgen Receptor agonist,4,True,True,True
1331,CHEMBL1082407,CHEMBL1871,ANTAGONIST,Androgen Receptor antagonist,4,True,True,True
1332,CHEMBL1200412,CHEMBL1871,AGONIST,Androgen Receptor agonist,4,True,True,True
1333,CHEMBL1479,CHEMBL1871,AGONIST,Androgen Receptor agonist,4,True,True,True
1334,CHEMBL1516474,CHEMBL1875,PARTIAL AGONIST,Serotonin 4 (5-HT4) receptor partial agonist,4,True,True,True
1335,CHEMBL1200788,CHEMBL1875,AGONIST,Serotonin 4 (5-HT4) receptor agonist,4,True,True,True
1336,CHEMBL1200940,CHEMBL1875,AGONIST,Serotonin 4 (5-HT4) receptor agonist,4,True,True,True
1337,CHEMBL1084172,CHEMBL210,AGONIST,Beta-2 adrenergic receptor agonist,4,True,True,True
1338,CHEMBL714,CHEMBL210,AGONIST,Beta-2 adrenergic receptor agonist,4,True,True,True
1339,CHEMBL1200444,CHEMBL210,AGONIST,Beta-2 adrenergic receptor agonist,4,True,True,True
1340,CHEMBL1200893,CHEMBL210,AGONIST,Beta-2 adrenergic receptor agonist,4,True,True,True
1341,CHEMBL1201061,CHEMBL210,AGONIST,Beta-2 adrenergic receptor agonist,4,True,True,True
1342,CHEMBL1951071,CHEMBL210,AGONIST,Beta-2 adrenergic receptor agonist,4,True,True,True
1343,CHEMBL1200405,CHEMBL210,AGONIST,Beta-2 adrenergic receptor agonist,4,True,True,True
1344,CHEMBL1082607,CHEMBL210,AGONIST,Beta-2 adrenergic receptor agonist,4,True,True,True
1345,CHEMBL1367605,CHEMBL210,AGONIST,Beta-2 adrenergic receptor agonist,4,True,True,True
1346,CHEMBL1789842,CHEMBL210,AGONIST,Beta-2 adrenergic receptor agonist,4,True,True,True
1347,CHEMBL1315867,CHEMBL210,AGONIST,Beta-2 adrenergic receptor agonist,4,True,True,True
1348,CHEMBL3989693,CHEMBL210,AGONIST,Beta-2 adrenergic receptor agonist,4,True,True,True
1349,CHEMBL3989798,CHEMBL210,AGONIST,Beta-2 adrenergic receptor agonist,4,True,True,True
1350,CHEMBL1568057,CHEMBL210,AGONIST,Beta-2 adrenergic receptor agonist,4,True,True,True
1351,CHEMBL1441059,CHEMBL210,AGONIST,Beta-2 adrenergic receptor agonist,4,True,True,True
1352,CHEMBL1201153,CHEMBL210,AGONIST,Beta-2 adrenergic receptor agonist,4,True,True,True
1353,CHEMBL1200947,CHEMBL210,ANTAGONIST,Beta-2 adrenergic receptor antagonist,4,True,True,True
1354,CHEMBL521606,CHEMBL210,ANTAGONIST,Beta-2 adrenergic receptor antagonist,4,True,True,True
